region,year,month,solar,temp
Cantabria,2006,2,7.535670619073239,4.18320460831876
Cantabria,2006,3,12.03521656397718,8.977620650566983
Cantabria,2006,4,16.526970089549927,9.978454593169676
Cantabria,2006,5,20.156618019376648,13.658794099572166
Cantabria,2006,6,20.510626273658715,17.466751627079542
Cantabria,2006,7,19.860812435630947,20.778641460064236
Cantabria,2006,8,18.707703260394332,17.5577454803926
Cantabria,2006,9,14.29380493787567,18.40260248218018
Cantabria,2006,10,9.51709913591513,15.218378097371723
Cantabria,2006,11,6.633512582908086,11.054534459648723
Cantabria,2006,12,4.633595281666377,6.299014956151656
Cantabria,2007,1,5.10747052925438,6.224022870539509
Cantabria,2007,2,7.728317803686329,7.572893658833182
Cantabria,2007,3,10.930891684744845,7.088789710536724
Cantabria,2007,4,15.135729820652195,10.891267591412536
Cantabria,2007,5,17.1345990616552,12.555832826570125
Cantabria,2007,6,20.92484169542496,15.592051385661236
Cantabria,2007,7,20.832564593291494,17.28329876250327
Cantabria,2007,8,17.206383735695283,17.223895507248365
Cantabria,2007,9,15.581243546365108,15.123289761700097
Cantabria,2007,10,9.616617354763035,12.596390294226218
Cantabria,2007,11,5.9646397867659235,7.222682845798863
Cantabria,2007,12,5.188046240546188,5.825359666326313
Cantabria,2008,1,5.729943154515728,7.087990284459367
Cantabria,2008,2,9.211826556448312,8.207236692652515
Cantabria,2008,3,10.900872347967905,7.495101277387543
Cantabria,2008,4,16.760058030412033,9.76869221684704
Cantabria,2008,5,18.705728621974753,12.7052449176952
Cantabria,2008,6,20.887590777455475,15.236848508624677
Cantabria,2008,7,21.713172444967128,17.338005356785064
Cantabria,2008,8,18.81912928108181,17.89786008761483
Cantabria,2008,9,14.821366119296641,15.300852840814853
Cantabria,2008,10,9.510974862437347,12.062586150134338
Cantabria,2008,11,4.642616774395297,7.449653023696345
Cantabria,2008,12,4.147132550921295,5.61652068541527
Cantabria,2009,1,4.635384856150464,4.795774317786028
Cantabria,2009,2,8.855310970861883,5.150792361436511
Cantabria,2009,3,14.438097570970966,7.5053588796542074
Cantabria,2009,4,16.364254706517734,8.505397692741626
Cantabria,2009,5,19.837273823140663,12.990114172677393
Cantabria,2009,6,22.516247350278814,16.58170926291139
Cantabria,2009,7,20.983809077702258,17.98754345072347
Cantabria,2009,8,17.457133093723044,18.77911730457145
Cantabria,2009,9,15.286376664210513,16.230529632948528
Cantabria,2009,10,10.449706164046288,14.02873988221278
Cantabria,2009,11,5.5801739447362495,9.615092244626009
Cantabria,2009,12,4.138950115155206,5.354224448614271
Cantabria,2010,1,4.132345209065932,4.243149935070196
Cantabria,2010,2,7.812401673928753,4.531578394961292
Cantabria,2010,3,11.612531694221028,6.7330442129219925
