region,year,month,solar,temp
País Vasco,2013,4,16.73365433649226,9.613227033825149
País Vasco,2013,5,16.378587641015038,10.283716874093063
País Vasco,2013,6,19.031681635953195,14.48787897613932
País Vasco,2013,7,22.995483281735705,20.45416751463741
País Vasco,2013,8,19.136781112238257,18.51752433860247
País Vasco,2013,9,14.10037639710896,17.384306268166807
País Vasco,2013,10,9.580816285891672,14.727795538479464
País Vasco,2013,11,4.454920509745116,8.574866081901792
País Vasco,2013,12,5.3744519125266255,6.23426921215305
País Vasco,2014,1,4.387104792708745,7.395477403168306
País Vasco,2014,2,7.939940322615744,6.4944885736717355
País Vasco,2014,3,12.38524902051428,8.756402184985363
País Vasco,2014,4,16.784638910168034,12.079682951298452
País Vasco,2014,5,20.318033480811984,12.301152128254214
País Vasco,2014,6,23.229433724097156,17.157495638410907
País Vasco,2014,7,20.67335027428642,18.25270352029943
País Vasco,2014,8,17.805521039313543,18.480093686120984
País Vasco,2014,9,16.28278219157895,18.943111048631966
País Vasco,2014,10,11.2846959367931,16.65041816219985
País Vasco,2014,11,5.448983720934451,10.770562625895213
País Vasco,2014,12,4.056730250497967,6.652584280738013
País Vasco,2015,1,5.039993725503627,5.670187931396413
País Vasco,2015,2,6.83940560767998,4.425111819834569
País Vasco,2015,3,10.74196072919379,7.924066131451625
País Vasco,2015,4,17.716275590165854,11.497572505911053
País Vasco,2015,5,18.06203291254599,14.132827999954353
País Vasco,2015,6,22.244272944944523,17.661654885588494
País Vasco,2015,7,21.341791615789123,20.17507332457896
País Vasco,2015,8,19.398117837238246,19.87296745139642
País Vasco,2015,9,14.99901857380101,15.671872756913919
País Vasco,2015,10,9.84770166886263,13.638878995277905
País Vasco,2015,11,6.4799160686064745,11.338043942427442
País Vasco,2015,12,5.874896132795274,8.891323059012372
País Vasco,2016,1,4.9449287190025375,7.972243539163051
País Vasco,2016,2,7.9012497977162885,7.015235638929385
País Vasco,2016,3,11.534039051474606,7.140243919980617
País Vasco,2016,4,16.122851364705532,9.420938117237476
País Vasco,2016,5,20.314907586889944,13.50718793179953
País Vasco,2016,6,21.122162673584164,16.556182964087473
País Vasco,2016,7,20.287381829293068,19.10149912828916
País Vasco,2016,8,20.857786661363622,20.215479624753833
País Vasco,2016,9,15.136947681404552,18.595918068758476
País Vasco,2016,10,10.411190553578468,14.086263814837215
País Vasco,2016,11,5.812741005835281,9.0331780913033
País Vasco,2016,12,5.513707470974719,7.915032543153539
País Vasco,2017,1,6.042248849062988,4.431158504131326
País Vasco,2017,2,8.403076507088127,8.239365353163768
País Vasco,2017,3,12.190030903374534,9.829536093281082
País Vasco,2017,4,19.897429708433272,11.003655726751992
País Vasco,2017,5,20.9309757724246,15.626827152103994
País Vasco,2017,6,20.605112639823886,18.97733265077556
País Vasco,2017,7,19.855255353369728,19.498059604217936
País Vasco,2017,8,18.86343852181314,19.783137986417053
País Vasco,2017,9,14.61540831244664,16.22369759588196
País Vasco,2017,10,10.819189273698434,15.408224830517492
País Vasco,2017,11,6.943033841325994,8.99574054504505
País Vasco,2017,12,4.509553887962608,6.290680620289767
País Vasco,2018,1,4.7800183328716095,6.671747441775805
País Vasco,2018,2,7.43024724451679,4.278468327088413
País Vasco,2018,3,11.788788861215238,7.404226099624226
País Vasco,2018,4,15.051516451550874,11.456562871282795
País Vasco,2018,5,18.178611881720187,12.9283628756739
País Vasco,2018,6,20.113316395500558,17.130056630417545
País Vasco,2018,7,21.14422863938849,20.005738720298133
País Vasco,2018,8,19.86942901665684,19.86410109478127
País Vasco,2018,9,16.875474387232153,18.781732351265262
País Vasco,2018,10,10.02107846993617,12.902879828884123
País Vasco,2018,11,6.423131354127182,9.345290800762854
País Vasco,2018,12,4.392905381058458,8.187624268397837
País Vasco,2019,1,4.500295521039342,4.973774773594256
País Vasco,2019,2,10.823930093741563,8.130528609985767
País Vasco,2019,3,15.233588658057771,9.131862321877144
País Vasco,2019,4,16.624929665407986,10.322420248926193
País Vasco,2019,5,20.632572560299508,12.415141214739906
País Vasco,2019,6,22.120746470560977,17.187167518593213
País Vasco,2019,7,21.702665177238906,20.1869945700061
País Vasco,2019,8,19.3402952680472,20.189392301093058
País Vasco,2019,9,16.05672376605911,17.61744167510946
País Vasco,2019,10,9.58488018329792,14.919380403129956
País Vasco,2019,11,4.587703799266407,9.016410421220066
País Vasco,2019,12,4.635177769221252,8.34442185862653
País Vasco,2020,1,5.909513308569789,6.676950923226954
País Vasco,2020,2,9.088871124122308,9.315550025091133
País Vasco,2020,3,12.424304318436054,8.785903915832959
País Vasco,2020,4,15.84679644925218,12.540377891276268
País Vasco,2020,5,21.21843109198072,15.911302587806885
País Vasco,2020,6,20.47195706858285,16.314083149887182
País Vasco,2020,7,22.642100973323416,19.14964077264963
País Vasco,2020,8,19.006020142535057,20.17378804634838
País Vasco,2020,9,16.2092116584881,17.775499347961183
País Vasco,2020,10,8.656154328251002,12.3634320130394
País Vasco,2020,11,7.353464428956119,10.557847592631736
País Vasco,2020,12,3.9238260390915607,6.965978309127851
País Vasco,2021,1,4.639543967165882,5.132262328635091
País Vasco,2021,2,7.694280028584357,8.523769697639294
País Vasco,2021,3,13.733299837625387,8.47982494466061
País Vasco,2021,4,17.767156188119397,9.781813620819841
País Vasco,2021,5,20.2432418072206,12.991794807806048
País Vasco,2021,6,19.94058533090517,16.838476726500087
País Vasco,2021,7,19.72220751274238,18.261717157832038
País Vasco,2021,8,19.178794349084797,18.70678399910203
País Vasco,2021,9,14.023296624560638,18.15624586601338
