region,year,month,solar,temp
Ciudad de Ceuta,2010,11,9.96,15.940123072614487
Ciudad de Ceuta,2010,12,7.58,15.250052745406208
Ciudad de Ceuta,2011,1,8.32,14.221827833185644
Ciudad de Ceuta,2011,2,14.12,14.003479848350585
Ciudad de Ceuta,2011,3,15.2,14.426748715076327
Ciudad de Ceuta,2011,4,19.57,16.76163443336287
Ciudad de Ceuta,2011,5,22.68,18.659964836395858
Ciudad de Ceuta,2011,6,27.31,21.509912090989648
Ciudad de Ceuta,2011,7,27.8,22.996590478857694
Ciudad de Ceuta,2011,8,24.67,24.13163443336287
Ciudad de Ceuta,2011,9,20.23,22.118330403032985
Ciudad de Ceuta,2011,10,14.95,20.215061536307243
Ciudad de Ceuta,2011,11,10.13,16.69010549081242
Ciudad de Ceuta,2011,12,9.61,14.443532593756794
Ciudad de Ceuta,2012,1,10.41,13.75015823621863
Ciudad de Ceuta,2012,2,15.179999999999998,12.156906951294959
Ciudad de Ceuta,2012,3,18.29,14.351739924175293
Ciudad de Ceuta,2012,4,21.01,14.943444684746444
Ciudad de Ceuta,2012,5,25.76,18.544850554682405
Ciudad de Ceuta,2012,6,27.979999999999997,21.378224912220567
Ciudad de Ceuta,2012,7,28.12,22.749894509187577
Ciudad de Ceuta,2012,8,23.94,23.939894509187575
Ciudad de Ceuta,2012,9,18.51,21.97325128492367
Ciudad de Ceuta,2012,10,13.91,19.444973627296896
Ciudad de Ceuta,2012,11,8.22,16.71175750597736
Ciudad de Ceuta,2012,12,9.05,14.796819042284607
Ciudad de Ceuta,2013,1,10.28,13.951845414987712
Ciudad de Ceuta,2013,2,13.550000000000002,12.806871787690817
Ciudad de Ceuta,2013,3,14.350000000000001,14.603409521142302
Ciudad de Ceuta,2013,4,21.06,15.72003516360414
Ciudad de Ceuta,2013,5,24.81,17.19834798483506
Ciudad de Ceuta,2013,6,28.69,19.49328644852781
Ciudad de Ceuta,2013,7,27.99,22.426572897055625
Ciudad de Ceuta,2013,8,24.9,23.784885718286542
Ciudad de Ceuta,2013,9,18.96,22.340017581802066
Ciudad de Ceuta,2013,10,14.9,20.860052745406207
Ciudad de Ceuta,2013,11,11.39,16.395149445317593
Ciudad de Ceuta,2013,12,8.64,14.508471057449547
Ciudad de Ceuta,2014,1,9.2,13.91181025138357
Ciudad de Ceuta,2014,2,12.020000000000001,13.523497430152654
Ciudad de Ceuta,2014,3,18.51,14.358400730241268
Ciudad de Ceuta,2014,4,22.36,16.948277657626775
Ciudad de Ceuta,2014,5,26.92,18.606572897055624
Ciudad de Ceuta,2014,6,27.33,21.00158168795666
Ciudad de Ceuta,2014,7,28.19,22.668312821230916
Ciudad de Ceuta,2014,8,25.83,23.778295239428846
Ciudad de Ceuta,2014,9,18.42,22.44339193934023
Ciudad de Ceuta,2014,10,14.69,20.683339193934025
Ciudad de Ceuta,2014,11,9.53,17.22177508777943
Ciudad de Ceuta,2014,12,9.23,14.386906951294957
Ciudad de Ceuta,2015,1,10.580000000000002,13.436854205888746
Ciudad de Ceuta,2015,2,12.770000000000001,12.495167027119667
Ciudad de Ceuta,2015,3,17.82,14.496748715076327
Ciudad de Ceuta,2015,4,19.77,16.08827765762678
Ciudad de Ceuta,2015,5,25.56,19.25152894255045
Ciudad de Ceuta,2015,6,27.05,21.238224912220566
Ciudad de Ceuta,2015,7,27.89,25.446608060659766
Ciudad de Ceuta,2015,8,22.53,23.918365566637128
Ciudad de Ceuta,2015,9,19.65,21.5234095211423
Ciudad de Ceuta,2015,10,12.599999999999998,20.276748715076327
Ciudad de Ceuta,2015,11,11.49,17.486819042284605
Ciudad de Ceuta,2015,12,8.14,16.21177508777943
Ciudad de Ceuta,2016,1,9.47,15.18847105744955
Ciudad de Ceuta,2016,2,12.57,14.116801460482534
Ciudad de Ceuta,2016,3,19.2,13.928506221053688
Ciudad de Ceuta,2016,4,21.2,16.173374357538158
Ciudad de Ceuta,2016,5,23.49,17.986660806065974
Ciudad de Ceuta,2016,6,28.65,20.86488571828654
Ciudad de Ceuta,2016,7,26.94,23.681493778946308
Ciudad de Ceuta,2016,8,24.01,23.994956045494824
Ciudad de Ceuta,2016,9,20.68,22.526695969670115
Ciudad de Ceuta,2016,10,14.14,20.065026372703105
Ciudad de Ceuta,2016,11,9.969999999999999,16.405114281713455
Ciudad de Ceuta,2016,12,7.95,15.215096699911387
Ciudad de Ceuta,2017,1,10.36,13.0985589664599
Ciudad de Ceuta,2017,2,11.32,14.271792669581501
Ciudad de Ceuta,2017,3,17.79,14.855061536307245
Ciudad de Ceuta,2017,4,22.24,16.28332161213195
Ciudad de Ceuta,2017,5,26.070000000000004,18.54994725459379
Ciudad de Ceuta,2017,6,28.49,21.978242494022638
Ciudad de Ceuta,2017,7,27.29,22.834938463692755
Ciudad de Ceuta,2017,8,23.42,23.77321612131953
Ciudad de Ceuta,2017,9,20.8,22.25497362729689
Ciudad de Ceuta,2017,10,15.27,20.64662564246184
Ciudad de Ceuta,2017,11,11.48,17.293444684746447
Ciudad de Ceuta,2017,12,9.21,14.548506221053689
Ciudad de Ceuta,2018,1,9.56,13.445219772525878
Ciudad de Ceuta,2018,2,12.910000000000002,12.861862996789784
Ciudad de Ceuta,2018,3,14.89,14.54843589384541
Ciudad de Ceuta,2018,4,20.96,15.198383148439198
Ciudad de Ceuta,2018,5,25.199999999999996,17.225026372703105
Ciudad de Ceuta,2018,6,27.979999999999997,19.446678387868047
Ciudad de Ceuta,2018,7,29.03,21.57996483639586
Ciudad de Ceuta,2018,8,24.52,23.523198539517463
Ciudad de Ceuta,2018,9,17.78,22.816590478857695
Ciudad de Ceuta,2018,10,13.28,19.69172234237322
Ciudad de Ceuta,2018,11,9.71,16.21177508777943
Ciudad de Ceuta,2018,12,9.38,15.31182783318564
Ciudad de Ceuta,2019,1,10.46,13.956854205888746
Ciudad de Ceuta,2019,2,14.09,14.043444684746442
Ciudad de Ceuta,2019,3,18.53,15.375043954505175
Ciudad de Ceuta,2019,4,21.08,15.988347984835059
Ciudad de Ceuta,2019,5,28.17,18.6216168515608
Ciudad de Ceuta,2019,6,29.13,19.99992967279172
Ciudad de Ceuta,2019,7,26.979999999999997,22.094920881890683
Ciudad de Ceuta,2019,8,24.46,23.32826007582471
Ciudad de Ceuta,2019,9,18.47,22.324920881890684
